productID,shopID,name,price
158,82,Cap_158,42000
159,588,Handbag_159,37000
160,420,Sneakers_160,69000
161,1751,Sneakers_161,25000
162,74,TShirt_162,26000
163,19,TShirt_163,67000
164,1011,TShirt_164,50000
165,1979,TShirt_165,72000
166,1442,TShirt_166,94000
167,1204,Hoodie_167,58000
168,437,Backpack_168,75000
169,1141,Handbag_169,42000
170,1398,Handbag_170,63000
171,15,Cap_171,50000
172,1595,Jeans_172,65000
173,1760,Hoodie_173,27000
174,1374,Handbag_174,59000
175,572,Hoodie_175,50000
176,1145,Handbag_176,93000
177,870,Hoodie_177,37000
178,550,Hoodie_178,85000
179,1962,Cap_179,47000
180,832,Jacket_180,34000
181,1636,Hoodie_181,46000
182,1746,Hoodie_182,92000
183,1928,Hoodie_183,92000
184,350,Cap_184,22000
185,993,Backpack_185,36000
186,374,TShirt_186,21000
187,971,Cap_187,67000
188,1721,Hoodie_188,38000
189,698,Jeans_189,15000
190,363,TShirt_190,74000
191,1589,TShirt_191,89000
192,1139,Sneakers_192,64000
193,1338,Handbag_193,33000
194,1412,Cap_194,53000
195,695,Backpack_195,84000
196,592,Jeans_196,24000
197,1121,Backpack_197,92000
198,1192,TShirt_198,29000
199,1179,Backpack_199,21000
200,475,TShirt_200,69000
201,860,TShirt_201,17000
202,1490,Sneakers_202,52000
203,600,Jeans_203,72000
204,1711,Sneakers_204,38000
205,1763,Jeans_205,98000
206,924,Cap_206,17000
207,1930,Backpack_207,54000
208,954,Cap_208,48000
209,1708,Cap_209,36000
210,178,Jeans_210,64000
211,261,Jacket_211,97000
212,405,Cap_212,62000
213,307,Cap_213,77000
214,1834,Jeans_214,31000
215,1391,Jeans_215,27000
216,1079,Hoodie_216,64000
217,1227,Handbag_217,35000
218,904,Backpack_218,66000
219,1695,Hoodie_219,49000
220,1808,Jacket_220,83000
221,349,TShirt_221,91000
222,935,Jacket_222,62000
223,734,Handbag_223,45000
224,729,Handbag_224,33000
225,963,Backpack_225,71000
226,1724,Backpack_226,32000
227,1825,Jeans_227,45000
228,1057,Hoodie_228,93000
229,1017,Sneakers_229,76000
230,1181,Cap_230,36000
231,408,Hoodie_231,72000
232,59,Jeans_232,14000
233,1224,Jeans_233,71000
234,1206,TShirt_234,18000
235,1838,TShirt_235,61000
236,1435,Hoodie_236,75000
237,903,Backpack_237,30000
238,1667,Hoodie_238,47000
239,21,TShirt_239,86000
240,1145,Sneakers_240,88000
241,119,Backpack_241,39000
242,1233,Handbag_242,76000
243,1349,Jacket_243,65000
244,1701,TShirt_244,11000
245,1362,Hoodie_245,13000
246,758,TShirt_246,29000
247,969,Jeans_247,32000
248,561,Backpack_248,45000
249,872,Jeans_249,90000
250,1593,TShirt_250,94000
251,1342,Hoodie_251,35000
252,1220,Jeans_252,65000
253,1583,Sneakers_253,14000
254,1252,Cap_254,12000
255,978,Cap_255,27000
256,963,Sneakers_256,27000
257,1806,TShirt_257,66000
258,221,Cap_258,67000
259,1085,Jeans_259,71000
260,1698,Backpack_260,69000
261,1790,Jeans_261,64000
262,1068,Jacket_262,43000
263,1351,Jacket_263,42000
264,1969,Backpack_264,54000
265,1396,TShirt_265,91000
266,1726,Backpack_266,10000
267,1837,Jacket_267,14000
268,1307,Backpack_268,74000
269,262,Jeans_269,75000
270,655,Backpack_270,36000
271,857,Cap_271,92000
272,1632,Sneakers_272,75000
273,1,Hoodie_273,69000
274,959,Sneakers_274,96000
275,245,Hoodie_275,85000
276,283,Jeans_276,37000
277,748,TShirt_277,68000
278,83,Backpack_278,16000
279,564,Backpack_279,32000
280,102,Backpack_280,44000
281,1108,Jeans_281,53000
282,243,Backpack_282,92000
283,693,Handbag_283,77000
284,1698,Backpack_284,84000
285,123,Cap_285,52000
286,364,TShirt_286,89000
287,509,TShirt_287,89000
288,11,Cap_288,17000
289,487,Backpack_289,90000
290,323,Hoodie_290,37000
291,680,Handbag_291,25000
292,1713,Cap_292,70000
293,1628,Cap_293,63000
294,881,TShirt_294,53000
295,468,Sneakers_295,88000
296,1562,TShirt_296,70000
297,1230,Cap_297,65000
298,1382,Cap_298,95000
299,899,TShirt_299,35000
300,1035,Backpack_300,49000
301,142,Backpack_301,99000
302,638,Backpack_302,19000
303,738,Jacket_303,40000
304,445,Hoodie_304,42000
305,263,Sneakers_305,39000
306,1159,Hoodie_306,37000
307,1346,TShirt_307,92000
308,821,Jeans_308,58000
309,1181,Cap_309,13000
310,1500,Jeans_310,44000
311,506,Jacket_311,29000
312,1557,Handbag_312,42000
313,1627,Jacket_313,40000
314,1348,Cap_314,51000
315,928,Cap_315,35000
316,758,Hoodie_316,50000
317,990,Jacket_317,74000
318,1627,Cap_318,58000
319,603,Hoodie_319,80000
320,848,Hoodie_320,43000
321,1754,Sneakers_321,48000
322,1418,Sneakers_322,30000
323,478,Jeans_323,29000
324,1624,Jeans_324,37000
325,1248,Hoodie_325,17000
326,905,Cap_326,13000
327,1227,Handbag_327,35000
328,1504,Hoodie_328,26000
329,369,Handbag_329,24000
330,282,Backpack_330,62000
331,522,Jacket_331,35000
332,326,Cap_332,40000
333,59,Cap_333,21000
334,1625,Jeans_334,80000
335,636,Sneakers_335,73000
336,1964,Backpack_336,94000
337,534,Cap_337,56000
338,1079,Handbag_338,39000
339,1816,Jacket_339,24000
340,93,Hoodie_340,67000
341,1346,Hoodie_341,23000
342,110,Jeans_342,48000
343,1193,Handbag_343,81000
344,839,Handbag_344,34000
345,808,TShirt_345,80000
346,118,Sneakers_346,11000
347,971,Jeans_347,45000
348,1996,Jacket_348,52000
349,563,TShirt_349,14000
350,1502,Jacket_350,22000
351,376,Jeans_351,54000
352,635,TShirt_352,17000
353,1075,Handbag_353,67000
354,270,Jacket_354,91000
355,539,Backpack_355,66000
356,948,TShirt_356,12000
357,1429,Backpack_357,29000
358,1200,Sneakers_358,20000
359,904,Hoodie_359,31000
360,1042,Jeans_360,58000
361,1928,Backpack_361,51000
362,1174,Hoodie_362,93000
363,1166,Jacket_363,63000
364,89,Cap_364,48000
365,1768,Sneakers_365,75000
366,814,Backpack_366,54000
367,323,Handbag_367,61000
368,71,Backpack_368,36000
369,8,Jacket_369,76000
370,394,Jeans_370,74000
371,1683,Hoodie_371,88000
372,736,Hoodie_372,32000
373,71,Backpack_373,92000
374,1844,Backpack_374,60000
375,172,Jacket_375,84000
376,1786,Jacket_376,56000
377,745,TShirt_377,87000
378,423,Cap_378,78000
379,800,Backpack_379,45000
380,1200,Jacket_380,60000
381,1351,TShirt_381,21000
382,384,Hoodie_382,63000
383,1297,TShirt_383,90000
384,826,Backpack_384,89000
385,1213,Backpack_385,86000
386,1979,Cap_386,23000
387,1450,Backpack_387,32000
388,737,Jeans_388,83000
389,263,TShirt_389,39000
390,817,Sneakers_390,16000
391,152,Handbag_391,94000
392,1513,Jeans_392,77000
393,353,Hoodie_393,13000
394,470,TShirt_394,35000
395,1773,Hoodie_395,69000
396,1120,Jacket_396,91000
397,1729,Sneakers_397,86000
398,697,Backpack_398,88000
399,1348,Cap_399,45000
400,28,Handbag_400,77000
401,1242,Cap_401,60000
402,1228,Backpack_402,40000
403,718,Sneakers_403,51000
404,1194,Jacket_404,33000
405,1910,TShirt_405,45000
406,731,Cap_406,30000
407,1695,Jeans_407,38000
408,1337,Cap_408,83000
409,1640,Handbag_409,35000
410,1281,Cap_410,44000
411,910,Handbag_411,47000
412,685,Jacket_412,44000
413,341,Jacket_413,85000
414,1294,Hoodie_414,64000
415,1056,TShirt_415,58000
416,952,Sneakers_416,38000
417,374,Hoodie_417,20000
418,1645,Hoodie_418,57000
419,1816,Handbag_419,49000
420,363,TShirt_420,30000
421,787,Jacket_421,91000
422,777,Backpack_422,98000
423,486,Jeans_423,68000
424,1811,Sneakers_424,81000
425,1014,Jacket_425,33000
426,582,TShirt_426,27000
427,1345,TShirt_427,20000
428,1159,Handbag_428,71000
429,1075,Handbag_429,76000
430,1525,Cap_430,70000
431,1753,Sneakers_431,18000
432,1142,Handbag_432,67000
433,712,Hoodie_433,50000
434,1353,Sneakers_434,20000
435,1205,TShirt_435,39000
436,518,Handbag_436,82000
437,62,TShirt_437,75000
438,1471,Sneakers_438,95000
439,1135,TShirt_439,73000
440,1056,Jeans_440,92000
441,1874,Sneakers_441,43000
442,1154,Sneakers_442,73000
443,1839,Hoodie_443,94000
444,384,Jacket_444,66000
445,185,Backpack_445,41000
446,132,Jeans_446,12000
447,979,Backpack_447,50000
448,177,TShirt_448,73000
449,312,Hoodie_449,14000
450,1008,Hoodie_450,81000
451,33,Handbag_451,63000
452,1885,Jacket_452,69000
453,901,Jeans_453,13000
454,499,Cap_454,19000
455,1006,Jeans_455,27000
456,1146,Jeans_456,43000
457,1172,Hoodie_457,72000
458,530,Hoodie_458,83000
459,1926,Sneakers_459,14000
460,1786,TShirt_460,48000
461,425,Backpack_461,46000
462,191,Hoodie_462,17000
463,1424,Handbag_463,34000
464,1217,Jeans_464,65000
465,1390,Jeans_465,39000
466,1933,TShirt_466,25000
467,1366,Backpack_467,73000
468,1858,Cap_468,19000
469,1848,Handbag_469,58000
470,1387,Jeans_470,86000
471,806,TShirt_471,71000
472,1867,TShirt_472,33000
473,1684,Backpack_473,81000
474,901,Hoodie_474,56000
475,1152,Jeans_475,39000
476,1973,Sneakers_476,64000
477,784,Backpack_477,67000
478,141,Backpack_478,29000
479,661,Jeans_479,61000
480,433,TShirt_480,58000
481,1440,Sneakers_481,11000
482,720,Jeans_482,99000
483,496,Handbag_483,62000
484,549,Jacket_484,83000
485,1320,Backpack_485,37000
486,1404,Jeans_486,63000
487,1388,Jeans_487,15000
488,1773,Handbag_488,35000
489,680,Hoodie_489,29000
490,1031,TShirt_490,51000
491,825,Jeans_491,86000
492,980,TShirt_492,96000
493,1503,Cap_493,44000
494,994,Jeans_494,50000
495,1860,Cap_495,67000
496,506,Jeans_496,90000
497,1255,TShirt_497,61000
498,1044,TShirt_498,36000
499,1035,Jeans_499,89000
500,1496,Jeans_500,85000
501,258,Jeans_501,52000
502,635,Jacket_502,18000
503,1954,Handbag_503,11000
504,999,Sneakers_504,89000
505,856,Cap_505,42000
506,885,Jacket_506,90000
507,29,Sneakers_507,37000
508,584,TShirt_508,60000
509,293,TShirt_509,96000
510,997,Jacket_510,86000
511,1202,Hoodie_511,17000
512,725,TShirt_512,57000
513,363,TShirt_513,12000
514,889,Cap_514,94000
515,930,Jeans_515,44000
516,1565,Jacket_516,42000
517,1944,Handbag_517,45000
518,1503,Sneakers_518,77000
519,940,Cap_519,76000
520,53,Sneakers_520,32000
521,156,Jeans_521,94000
522,815,Sneakers_522,72000
523,822,TShirt_523,11000
524,1874,Hoodie_524,26000
525,66,Backpack_525,74000
526,363,Jacket_526,16000
527,1649,Backpack_527,23000
528,972,TShirt_528,75000
529,1473,Handbag_529,31000
530,1498,Sneakers_530,17000
531,929,TShirt_531,22000
532,1989,Backpack_532,98000
533,520,Cap_533,85000
534,604,Jeans_534,17000
535,957,Handbag_535,78000
536,383,Sneakers_536,68000
537,395,Backpack_537,21000
538,880,Jeans_538,28000
539,1169,TShirt_539,16000
540,260,TShirt_540,73000
541,1941,Handbag_541,97000
542,697,Jeans_542,72000
543,742,Jacket_543,53000
544,1368,Handbag_544,61000
545,755,TShirt_545,90000
546,87,TShirt_546,96000
547,1443,Jeans_547,23000
548,194,Jeans_548,18000
549,241,Backpack_549,91000
550,217,Jeans_550,97000
551,506,TShirt_551,47000
552,1728,Jeans_552,85000
553,1741,Jeans_553,87000
554,1767,Hoodie_554,11000
555,1497,Backpack_555,87000
556,224,Handbag_556,52000
557,813,Backpack_557,58000
558,1685,Cap_558,19000
559,723,Jeans_559,75000
560,1635,Sneakers_560,37000
561,1335,Jacket_561,42000
562,1275,Sneakers_562,70000
563,1107,TShirt_563,60000
564,853,Sneakers_564,22000
565,244,Hoodie_565,57000
566,570,Jacket_566,50000
567,885,Handbag_567,75000
568,1152,Jacket_568,37000
569,1257,Hoodie_569,89000
570,1041,Cap_570,68000
571,1497,TShirt_571,82000
572,167,Jacket_572,97000
573,507,Backpack_573,38000
574,1477,Backpack_574,32000
575,701,Jeans_575,52000
576,1286,Jacket_576,36000
577,213,Jacket_577,79000
578,390,Backpack_578,19000
579,1518,Cap_579,41000
580,1183,TShirt_580,49000
581,1472,Hoodie_581,75000
582,1589,Cap_582,72000
583,915,Jeans_583,62000
584,1657,Cap_584,54000
585,839,Sneakers_585,79000
586,827,Backpack_586,95000
587,429,Backpack_587,68000
588,666,Sneakers_588,72000
589,317,Hoodie_589,37000
590,1629,Jeans_590,87000
591,1831,Handbag_591,76000
592,892,Jeans_592,29000
593,1092,TShirt_593,63000
594,1076,Hoodie_594,27000
595,558,Hoodie_595,30000
596,643,Jacket_596,57000
597,277,Sneakers_597,35000
598,1376,Backpack_598,30000
599,1973,TShirt_599,51000
600,1461,Handbag_600,86000
601,1886,Handbag_601,19000
602,1924,Sneakers_602,53000
603,289,Jacket_603,37000
604,1611,TShirt_604,48000
605,1315,Sneakers_605,77000
606,532,Handbag_606,70000
607,1492,Hoodie_607,89000
608,764,TShirt_608,71000
609,909,TShirt_609,92000
610,994,Handbag_610,58000
611,624,Jacket_611,84000
612,674,Hoodie_612,33000
613,689,TShirt_613,77000
614,208,TShirt_614,78000
615,1089,Hoodie_615,67000
616,1276,Sneakers_616,32000
617,1621,Handbag_617,18000
618,360,Hoodie_618,73000
619,815,Handbag_619,29000
620,635,TShirt_620,96000
621,1341,Sneakers_621,32000
622,1983,Backpack_622,75000
623,215,Cap_623,62000
624,545,Handbag_624,37000
625,1798,Jeans_625,69000
626,1071,Backpack_626,68000
627,798,Handbag_627,19000
628,828,Jeans_628,95000
629,980,TShirt_629,50000
630,1131,Handbag_630,79000
631,154,Handbag_631,29000
632,889,Handbag_632,99000
633,1637,Backpack_633,92000
634,404,Sneakers_634,90000
635,1636,Jacket_635,14000
636,988,Jacket_636,56000
637,1002,Hoodie_637,38000
638,1011,Cap_638,14000
639,1765,Jeans_639,93000
640,85,Sneakers_640,71000
641,807,Sneakers_641,31000
642,343,Handbag_642,79000
643,756,Sneakers_643,99000
644,53,Jeans_644,74000
645,1871,Sneakers_645,99000
646,1990,Backpack_646,99000
647,1778,Jacket_647,13000
648,1590,Sneakers_648,37000
649,1637,Hoodie_649,44000
650,1640,Jeans_650,46000
651,1659,TShirt_651,11000
652,1296,Jeans_652,76000
653,1066,Sneakers_653,44000
654,1221,Jeans_654,12000
655,1681,Jeans_655,89000
656,704,TShirt_656,96000
657,1975,Backpack_657,51000
658,1833,TShirt_658,24000
659,1886,Backpack_659,15000
660,220,TShirt_660,57000
661,1231,Jacket_661,98000
662,390,Handbag_662,26000
663,158,Sneakers_663,45000
664,987,TShirt_664,23000
665,1004,Jeans_665,37000
666,975,TShirt_666,21000
667,1743,Handbag_667,12000
668,1544,Cap_668,11000
669,220,Jacket_669,77000
670,509,Hoodie_670,66000
671,430,Hoodie_671,25000
672,1277,TShirt_672,84000
673,1742,Jacket_673,49000
674,1297,TShirt_674,18000
675,951,TShirt_675,48000
676,1333,Sneakers_676,33000
677,246,Jacket_677,17000
678,1426,Jeans_678,71000
679,1281,Backpack_679,11000
680,2,Backpack_680,81000
681,66,Sneakers_681,60000
682,1512,Backpack_682,19000
683,1788,Jacket_683,44000
684,261,Sneakers_684,68000
685,463,Handbag_685,32000
686,654,TShirt_686,15000
687,160,Cap_687,13000
688,1573,Jeans_688,93000
689,708,Sneakers_689,40000
690,702,Sneakers_690,76000
691,1403,Backpack_691,95000
692,847,Hoodie_692,45000
693,738,Backpack_693,36000
694,430,TShirt_694,56000
695,1727,Jeans_695,22000
696,276,TShirt_696,92000
697,1262,Handbag_697,97000
698,960,Jacket_698,82000
699,317,Cap_699,86000
700,585,Hoodie_700,74000
701,1987,Cap_701,69000
702,654,Jacket_702,49000
703,1610,Jeans_703,89000
704,1025,Handbag_704,11000
705,1360,Backpack_705,86000
706,109,Handbag_706,35000
707,549,Sneakers_707,86000
708,477,Jeans_708,14000
709,1634,Sneakers_709,88000
710,768,Hoodie_710,57000
711,1274,Cap_711,71000
712,1852,Sneakers_712,38000
713,1783,Handbag_713,50000
714,1461,Backpack_714,76000
715,1279,Cap_715,97000
716,22,Cap_716,20000
717,1816,TShirt_717,30000
718,644,Handbag_718,17000
719,1312,Backpack_719,41000
720,90,Cap_720,61000
721,617,Hoodie_721,87000
722,1738,Cap_722,95000
723,193,Backpack_723,87000
724,865,Cap_724,21000
725,1879,Jacket_725,99000
726,1582,Hoodie_726,30000
727,1223,Handbag_727,86000
728,818,Sneakers_728,43000
729,86,Jacket_729,35000
730,1571,Backpack_730,78000
731,924,Handbag_731,81000
732,1037,TShirt_732,21000
733,221,Handbag_733,33000
734,1620,Sneakers_734,85000
735,1077,Sneakers_735,21000
736,1643,Jacket_736,33000
737,1560,Hoodie_737,33000
738,1029,Jeans_738,20000
739,90,Jacket_739,80000
740,843,Hoodie_740,45000
741,384,Hoodie_741,14000
742,957,Cap_742,58000
743,1226,Jeans_743,59000
744,1088,Sneakers_744,32000
745,1538,Jeans_745,79000
746,1145,Jeans_746,73000
747,1519,Handbag_747,75000
748,175,TShirt_748,89000
749,562,Handbag_749,38000
750,355,Sneakers_750,80000
751,573,Jacket_751,96000
752,893,Sneakers_752,17000
753,1378,Hoodie_753,59000
754,874,Jacket_754,23000
755,475,Backpack_755,31000
756,781,Jeans_756,73000
757,413,Backpack_757,41000
758,1843,TShirt_758,62000
759,1172,Jacket_759,79000
760,880,Handbag_760,82000
761,129,TShirt_761,96000
762,1348,Handbag_762,19000
763,1894,TShirt_763,49000
764,1982,Jacket_764,82000
765,726,Jacket_765,55000
766,537,Sneakers_766,84000
767,1276,Jacket_767,67000
768,745,Jacket_768,31000
769,1153,Cap_769,37000
770,1190,Backpack_770,42000
771,1889,Handbag_771,34000
772,1273,Backpack_772,22000
773,1740,Jeans_773,38000
774,261,Hoodie_774,19000
775,1835,Cap_775,25000
776,1883,Jacket_776,50000
777,765,Jeans_777,12000
778,465,TShirt_778,57000
779,1034,Handbag_779,74000
780,1467,Jacket_780,73000
781,1048,Jacket_781,90000
782,392,Hoodie_782,39000
783,996,Sneakers_783,10000
784,1881,Jacket_784,21000
785,1595,Jacket_785,67000
786,664,Cap_786,96000
787,966,Hoodie_787,18000
788,368,Sneakers_788,51000
789,397,Jacket_789,83000
790,248,Hoodie_790,73000
791,1553,Handbag_791,30000
792,106,Jeans_792,75000
793,268,Jeans_793,93000
794,1455,Hoodie_794,31000
795,1847,Hoodie_795,26000
796,488,Backpack_796,45000
797,1081,Sneakers_797,45000
798,489,Jacket_798,41000
799,57,Cap_799,15000
800,1671,Sneakers_800,46000
801,440,Jeans_801,65000
802,765,Hoodie_802,76000
803,951,Jeans_803,34000
804,1716,Jeans_804,23000
805,225,Jacket_805,25000
806,1123,Handbag_806,58000
807,1435,Jacket_807,38000
808,1496,Backpack_808,18000
809,165,Handbag_809,76000
810,682,Jeans_810,10000
811,73,TShirt_811,38000
812,1175,Handbag_812,44000
813,727,Jeans_813,15000
814,975,Backpack_814,25000
815,1183,Jacket_815,95000
816,1995,Hoodie_816,92000
817,384,Sneakers_817,24000
818,1633,Handbag_818,26000
819,126,Cap_819,71000
820,70,Jeans_820,14000
821,1045,TShirt_821,83000
822,1578,Handbag_822,83000
823,1610,Handbag_823,41000
824,1853,TShirt_824,15000
825,1217,Jacket_825,85000
826,288,Hoodie_826,40000
827,1180,Sneakers_827,40000
828,1705,Sneakers_828,82000
829,1810,Cap_829,49000
830,353,Handbag_830,23000
831,1770,Backpack_831,65000
832,1903,Backpack_832,31000
833,1178,Hoodie_833,11000
834,1876,Backpack_834,90000
835,39,TShirt_835,67000
836,1032,Cap_836,17000
837,1387,Hoodie_837,39000
838,19,TShirt_838,40000
839,932,Cap_839,13000
840,1379,Backpack_840,69000
841,790,Jacket_841,66000
842,1006,TShirt_842,93000
843,491,Jacket_843,82000
844,303,Handbag_844,29000
845,730,Handbag_845,90000
846,995,Jacket_846,44000
847,1372,Sneakers_847,96000
848,765,Hoodie_848,79000
849,973,Jeans_849,30000
850,642,Sneakers_850,52000
851,1950,Sneakers_851,11000
852,1563,Hoodie_852,84000
853,737,TShirt_853,47000
854,1716,Handbag_854,71000
855,1660,Handbag_855,23000
856,372,Handbag_856,92000
857,61,Cap_857,83000
858,643,Hoodie_858,10000
859,641,Backpack_859,42000
860,1547,Backpack_860,59000
861,317,Handbag_861,92000
862,28,Backpack_862,77000
863,1353,Jeans_863,73000
864,1551,Cap_864,89000
865,577,Backpack_865,43000
866,1720,Jeans_866,54000
867,142,Jeans_867,76000
868,433,Sneakers_868,30000
869,1447,TShirt_869,17000
870,1170,TShirt_870,44000
871,1716,Jacket_871,16000
872,937,Handbag_872,32000
873,1020,Jacket_873,13000
874,1659,Backpack_874,90000
875,1786,TShirt_875,51000
876,927,Sneakers_876,88000
877,1245,Hoodie_877,33000
878,1905,Jacket_878,81000
879,1494,Hoodie_879,86000
880,1022,Jacket_880,25000
881,1181,TShirt_881,24000
882,1141,Jeans_882,33000
883,3,Cap_883,56000
884,1403,Cap_884,87000
885,252,TShirt_885,94000
886,803,Handbag_886,10000
887,1985,Jeans_887,53000
888,459,Hoodie_888,41000
889,444,Cap_889,37000
890,1860,TShirt_890,36000
891,1986,Jacket_891,93000
892,827,Cap_892,27000
893,712,Jacket_893,22000
894,647,Backpack_894,13000
895,1844,Handbag_895,56000
896,1106,TShirt_896,78000
897,698,Jacket_897,66000
898,326,Hoodie_898,30000
899,504,Jeans_899,91000
900,410,Backpack_900,26000
901,1248,Jeans_901,26000
902,668,Jacket_902,94000
903,1638,Jeans_903,21000
904,949,Hoodie_904,90000
905,1459,Handbag_905,59000
906,1804,Jacket_906,35000
907,451,TShirt_907,95000
908,786,Hoodie_908,73000
909,1853,Backpack_909,23000
910,260,Handbag_910,31000
911,793,Cap_911,89000
912,1607,Sneakers_912,63000
913,382,Backpack_913,26000
914,1736,Sneakers_914,30000
915,1289,Hoodie_915,98000
916,289,Cap_916,57000
917,338,Handbag_917,34000
918,1283,Sneakers_918,10000
919,919,Jeans_919,23000
920,303,Backpack_920,30000
921,138,Sneakers_921,88000
922,1919,Sneakers_922,57000
923,1130,Backpack_923,34000
924,1493,Backpack_924,22000
925,1676,Jeans_925,78000
926,1229,Backpack_926,26000
927,182,Jacket_927,84000
928,85,Handbag_928,47000
929,817,Sneakers_929,19000
930,1704,Cap_930,64000
931,992,Cap_931,57000
932,1536,Sneakers_932,19000
933,1874,Jeans_933,90000
934,348,Jeans_934,16000
935,71,Jeans_935,45000
936,931,Hoodie_936,38000
937,423,TShirt_937,34000
938,1132,Cap_938,53000
939,1713,Jacket_939,93000
940,949,Backpack_940,28000
941,661,Hoodie_941,62000
942,265,Cap_942,42000
943,1185,Cap_943,77000
944,309,Jeans_944,30000
945,58,Backpack_945,67000
946,1941,Jacket_946,15000
947,11,Hoodie_947,69000
948,602,Sneakers_948,10000
949,1568,Hoodie_949,70000
950,95,Backpack_950,47000
951,601,Jacket_951,57000
952,1738,Sneakers_952,78000
953,1571,Cap_953,24000
954,640,TShirt_954,30000
